행정구역,업소명,소재지,전화번호,관리구분
광주 광산구,(주)수완엘피지건설,광주 광산구 사암로 668,062-0571-8600,자동차충전
광주 광산구,광산ICLPG충전소,광주 광산구 사암로 860-38,062-0951-2283,자동차+탱크
광주 광산구,명성가스,광주 광산구 사암로 896,062-0951-2382,자동차충전
광주 광산구,신공항LPG충전소,광주 광산구 상무대로 404,062-0941-1095,자동차충전
광주 광산구,공항LPG충전소,광주 광산구 상무대로 441,062-0944-2300,자동차충전
광주 광산구,오렌지LPG충전소,광주 광산구 상무대로 467,062-0944-9500,자동차충전
광주 광산구,(주)영진에너지,광주 광산구 상무대로 483,062-0941-0061,자동차충전
광주 광산구,(주)진솔가스,광주 광산구 영광로 3498,062-0943-0630,자동차충전
광주 광산구,대성가스(주)지평선LPG충전소,광주 광산구 영광로 3777,062-0575-9999,자동차충전
광주 광산구,더드론(주)수완충전소,광주 광산구 왕버들로 197,062-0961-3579,자동차충전
광주 광산구,(유)남동진충전소,광주 광산구 임방울대로 16,062-0952-2382,자동차충전
광주 광산구,(주)반디가스 첨단점,광주 광산구 첨단월봉로 114,062-0512-0400,자동차충전
광주 광산구,(주)반디이원,광주 광산구 하남대로 361,062-0961-8301,자동차충전
광주 광산구,빛고을LPG충전소,광주 광산구 하남대로 378,062-0959-7722,자동차충전
광주 남구,효천LPG충전소,광주 남구 서문대로 297 SK LPG주유소,062-0674-1482,자동차충전
광주 남구,(주)금정남광주LPG충전소,광주 남구 서문대로 497,062-0675-2306,자동차충전
광주 남구,광주LPG충전소,광주 남구 송암로 106 광주LPG충전소,062-0674-0771,용기+자동차+13kg용기
광주 남구,(주)반디가스,광주 남구 송암로 28,062-0655-8301,자동차충전
광주 남구,SK 대광충전소,광주 남구 송암로24번나길 14-20 SK대광가스충전소,062-0676-8004,용기+탱크+13kg용기
광주 남구,금선에너지,광주 남구 송암로24번나길 14-22(송하동),062-0674-1789,용기+자동차+13kg용기
광주 동구,(주)반디이원 지원점,광주 동구 남문로 397,062-0234-2757,자동차충전
광주 동구,동부충전소,광주 동구 남문로 615,062-0222-3971,자동차충전
광주 북구,동화가스(주),광주 북구 각화대로 39,062-0266-1881,용기+자동차+13kg용기
광주 북구,동광주LPG충전소,광주 북구 동문대로 560,062-0266-0400,자동차충전
광주 북구,(주)도시에너지,광주 북구 무등로137번길 8,062-0529-4633,자동차충전
광주 북구,디오LPG충전소,광주 북구 빛고을대로 656,062-0573-0093,자동차충전
광주 북구,영진광산업 충전소,광주 북구 삼소로 330,062-0572-3628,자동차+탱크
광주 북구,(주)반디이원 일곡점,광주 북구 우치로 585,062-0574-8400,자동차충전
광주 북구,패밀리LPG충전소,광주 북구 우치로 654,062-0513-3824,자동차충전
광주 북구,매일엘피지,광주 북구 우치로 850,062-0574-5182,자동차충전
광주 북구,반디가스앤오일(주),광주 북구 운신남길 146,062-0523-8301,자동차충전
광주 북구,미래LPG충전소,광주 북구 임방울대로 983,062-0574-5700,자동차충전
광주 북구,(주)대창석유 국일충전소,광주 북구 탁영로 11,062-0262-2022,자동차충전
광주 북구,바로오케이충전소,광주 북구 하남대로 763,062-0512-9300,자동차충전
광주 북구,(주)무등엘피지충전소,광주 북구 하서로 553,062-0575-5188,자동차충전
광주 북구,광주개인택시조합LPG충전소,광주 북구 하서로 576 광주개인택시조합LPG충전소,062-0572-7711,자동차충전
광주 북구,대성LPG충전소,광주 북구 하서로176번길 18,062-0571-9185,용기+자동차+13kg용기
광주 서구,(유)남악아이씨개발 청기와가스,광주 서구 내방로 363 청기와가스,062-0363-7777,용기+자동차+13kg용기
광주 서구,MC Energy 충전소,광주 서구 운천로 163,062-0371-5557,용기+자동차+13kg용기
광주 서구,대양서광주충전소,광주 서구 풍서좌로 255,062-0655-5252,자동차충전
광주 서구,기아 주식회사,광주 서구 화운로 277,062-0370-3393,자동차사
광주 서구,풍암충전소이앤지,광주 서구 회재로 766,062-0674-0771,자동차충전
광주 서구,(주)대동가스,광주 서구 회재로 779 대동가스 충전소,062-0682-5151,자동차충전
대전 대덕구,(주)회덕아이씨주유소충전소,대전 대덕구 갑천도시고속도로 1084 (신대동),042-0672-5151,자동차충전
대전 대덕구,공단LPG충전소,대전 대덕구 대덕대로 1408 공단LPG충전소,042-0935-1365,자동차충전
대전 대덕구,동대전충전소,"대전 대덕구 대전로 1108, 한남로88번길 75",042-0626-6460,자동차충전
대전 대덕구,대화LPG충전소,대전 대덕구 대전로 1238,042-0625-0344,자동차충전
대전 대덕구,정동가스충전소,대전 대덕구 대전로1020번길 47,042-0623-0487,자동차충전
대전 대덕구,대덕충전소,대전 대덕구 대전로1331번길 460 (대화동),042-0628-6460,자동차충전
대전 대덕구,SK대전충전소,대전 대덕구 대화로132번길 161 (대화동),042-0622-4928,용기+탱크+13kg용기
대전 대덕구,대전LPG충전소,대전 대덕구 대화로50번길 90,042-0627-6334,용기+자동차+탱크+13kg용기
대전 대덕구,신탄진(상)LPG충전소,대전 대덕구 산업단지로 27 신탄진(상)화물휴게소,042-0934-2445,자동차충전
대전 대덕구,상서충전소,대전 대덕구 신탄진로 484,042-0932-6460,자동차충전
대전 대덕구,(주)중앙그린에너지2호점,대전 대덕구 신탄진로 485 (상서동),042-0931-0771,자동차충전
대전 대덕구,신탄진충전소,대전 대덕구 신탄진로 520,042-0934-1051,자동차충전
대전 대덕구,대덕밸리LPG충전소,대전 대덕구 신탄진로 650 (평촌동),042-0933-8090,자동차충전
대전 대덕구,우성LPG충전소,대전 대덕구 신탄진로 71,042-0623-2188,자동차충전
대전 대덕구,시온가스충전소,대전 대덕구 신탄진로 737,042-0936-6568,자동차충전
대전 대덕구,대화공단엘피지충전소,대전 대덕구 아리랑로 63,042-0638-0671,자동차충전
대전 대덕구,갑천LPG충전소,대전 대덕구 아리랑로55번길 187,042-0635-4062,자동차충전
대전 동구,내트럭(주)남대전사업소,대전 동구 대전로 1,042-0271-5673,자동차충전
대전 동구,남대전IC LPG충전소,대전 동구 대전로 242,042-0271-0046,자동차충전
대전 동구,중도가스(주)대전영업소,대전 동구 대전로 295 LG정유LPG충전소,042-0282-2312,용기+자동차+탱크+13kg용기
대전 동구,대양가스충전소,대전 동구 동대전로 312 대양가스,042-0342-0017,자동차충전
대전 동구,고속가스충전소,대전 동구 동서대로 1660,042-0634-0002,자동차충전
대전 동구,판암IC LPG충전소,대전 동구 옥천로 309 LPG가스충전소,042-0271-4450,자동차+13kg용기
대전 서구,(주)대전개인택시충전소 가장지점,대전 서구 갈마로 335,042-0537-6460,자동차충전
대전 서구,정림가스충전소,대전 서구 계백로 1275  (정림동),042-0523-8235,자동차충전
대전 서구,서정LPG충전소,대전 서구 계백로 1332,042-0582-8131,자동차충전
대전 서구,싱글벙글LPG충전소,대전 서구 계백로1249번길 27(정림동),042-0584-2006,자동차충전
대전 서구,대전가스충전소,대전 서구 도산로 218(변동),042-0523-5897,자동차충전
대전 서구,월평LPG충전소,대전 서구 월드컵대로484번길 82-59 (월평동),042-0522-9464,자동차충전
대전 유성구,송정가스충전소,대전 유성구 계백로 34,042-0586-2220,자동차충전
대전 유성구,(주)황제충전소,대전 유성구 대덕대로 1021 SKLPG황제충전소,042-0861-3800,자동차충전
대전 유성구,진잠유통단지LPG충전소,대전 유성구 유성대로 148 ,042-0544-1777,자동차충전
대전 유성구,서대전IC충전소,대전 유성구 진잠로 9 (원내동),042-0545-5820,자동차충전
대전 유성구,유성학하충전소,대전 유성구 진잠옛로135번길 76,042-0825-8998,자동차충전
대전 유성구,동학사엘피지충전소,대전 유성구 현충원로 137,042-0822-5172,자동차충전
대전 유성구,SK유성충전소,"대전 유성구 현충원로 168 (갑동,SK가스유성충전소)",042-0825-0405,자동차충전
대전 유성구,유성IC충전소,대전 유성구 현충원로 509 (장대동),042-0824-7175,자동차충전
대전 중구,대전개인택시충전소,대전 중구 대둔산로 130,042-0586-6460,자동차충전
대전 중구,동일석유(주)삼영LPG충전소,대전 중구 대전천서로 749-1,042-0252-6873,용기+자동차+탱크+13kg용기
대전 중구,에스케이(SK)대진충전소,대전 중구 대전천서로 755,042-0255-5764,자동차충전
대전 중구,맘모스LPG충전소,대전 중구 대전천서로 767,042-0257-8898,자동차충전
대전 중구,삼경가스(주)충전소,대전 중구 문화로 8,042-0582-0091,용기+자동차+13kg용기
대전 중구,세일가스충전소,대전 중구 봉소루로58번길 20,042-0271-2271,자동차충전
대전 중구,중도가스(주)서대전충전소,대전 중구 오류로 63,042-0531-1721,자동차충전
대전 중구,대명가스충전소,대전 중구 오류로 95,042-0522-9002,자동차충전
대전 중구,(합)유한가스한밭에스콜 유한가스충전소,대전 중구 유등천동로 780,042-0222-2700,자동차충전
울산 남구,(주)옥동엘피지 수소 복합충전소,"울산 남구 남부순환도로 465 (옥동,외2필지)",052-0265-5540,자동차충전
울산 남구,개인택시복지충전소,울산 남구 남산로 209,052-0267-8999,자동차충전
울산 남구,대양제2충전소,울산 남구 남산로 231(무거동),052-0274-2114,자동차충전
울산 남구,(주)남산가스충전소,울산 남구 남산로 239 ,052-0275-1652,자동차충전
울산 남구,울산두왕LPG충전소,울산 남구 두왕로 61,052-0265-8826,자동차충전
울산 남구,"에스케이울산충전소(구,금광가스)",울산 남구 번영로 104,052-0273-4636,용기+자동차+13kg용기
울산 남구,SK울산충전소,울산 남구 번영로 242,052-0273-6051,자동차충전
울산 남구,남울산LPG충전소,울산 남구 산업로 142 SK남울산LPG충전소,052-0273-4750,자동차+13kg용기
울산 남구,(주)창원충전소새울산가스,울산 남구 산업로 477,052-0272-8487,용기+자동차+13kg용기
울산 남구,명진가스(주)삼산지점,울산 남구 삼산로 394 삼산가스충전소,052-0271-7771,자동차충전
울산 남구,울산LPG충전소,울산 남구 장생포로 5,052-0275-8844,용기+자동차+13kg용기
울산 남구,울산개인택시제1충전소,울산 남구 화합로 11,052-0257-7462,자동차충전
울산 남구,대양제1충전소,울산 남구 화합로 18 대양제1충전소,052-0227-4350,자동차충전
울산 동구,동구LPG충전소,울산 동구 봉수로 36 ,052-0234-0882,자동차충전
울산 북구,연암LPG충전소,울산 북구 무룡1로 105-1,052-0283-1440,자동차충전
울산 북구,경동가스충전소,울산 북구 북부순환도로 1165,052-0288-0610,자동차충전
울산 북구,대양충전소,울산 북구 산업로 1454,052-0298-3114,자동차충전
울산 북구,태평양LPG충전소,울산 북구 산업로 1711,052-0295-2520,자동차충전
울산 북구,대성산업(주)연암대성충전소,울산 북구 안기번득길 95,052-0288-0151,자동차충전
울산 북구,현대자동차(주),울산 북구 염포로 700 (주)현대자동차,052-0215-8445,자동차충전
울산 북구,현대자동차(주),울산 북구 염포로 700 (주)현대자동차,052-0215-8445,자동차충전
울산 북구,현대자동차(주),울산 북구 염포로 700 (주)현대자동차,052-0215-8445,자동차충전
울산 북구,(주)아성에너지,울산 북구 효자로 1,052-0287-1666,용기+자동차+13kg용기
울산 울주군,(주)정우에너지입암가스충전소,울산 울주군 범서읍 울밀로 2336,052-0248-0019,자동차충전
울산 울주군,통도IC충전소,울산 울주군 삼남면 반구대로 42,052-0372-6336,자동차충전
울산 울주군,만수르에너지충전소,울산 울주군 삼남면 반구대로 498,052-0262-9955,자동차+13kg용기
울산 울주군,(주)오일석유,울산 울주군 언양읍 경부고속도로 44,052-0263-6146,자동차충전
울산 울주군,울산가스충전소,울산 울주군 언양읍 반구대로 960 ,052-0264-5189,자동차충전
울산 울주군,언양가스충전소,울산 울주군 언양읍 언양로 102,052-0263-0888,자동차충전
울산 울주군,(주)일선에너지 온산LPG충전소,울산 울주군 온산읍 덕신로 490,052-0238-8114,자동차충전
울산 울주군,(주)박앤정-채움가스충전소,울산 울주군 온양읍 남창로 379,052-0238-8775,자동차충전
울산 울주군,(주)온양유류:구)온양LPG충전소,울산 울주군 온양읍 남창로 742,052-0239-3873,자동차충전
